Entity,Code,Day,p_avg_all_ages
Slovenia,SVN,2021-08-15,0.4
Slovenia,SVN,2021-08-22,-7.88
Slovenia,SVN,2021-08-29,-8.96
Slovenia,SVN,2021-09-05,9.75
Slovenia,SVN,2021-09-12,23.73
Slovenia,SVN,2021-09-19,12.51
Slovenia,SVN,2021-09-26,16.28
Slovenia,SVN,2021-10-03,22.43
Slovenia,SVN,2021-10-10,9.48
Slovenia,SVN,2021-10-17,18.12
Slovenia,SVN,2021-10-24,26.14
Slovenia,SVN,2021-10-31,20.49
Slovenia,SVN,2021-11-07,46.51
Slovenia,SVN,2021-11-14,55.41
Slovenia,SVN,2021-11-21,49.54
Slovenia,SVN,2021-11-28,44.28
Slovenia,SVN,2021-12-05,57.89
Slovenia,SVN,2021-12-12,31.36
Slovenia,SVN,2021-12-19,22.3
Slovenia,SVN,2021-12-26,16.33
Slovenia,SVN,2022-01-02,19.4
Slovenia,SVN,2022-01-09,6.66
Slovenia,SVN,2022-01-16,7.63
Slovenia,SVN,2022-01-23,-2.1
Slovenia,SVN,2022-01-30,0.13
Slovenia,SVN,2022-02-06,19.2
Slovenia,SVN,2022-02-13,17.43
Slovenia,SVN,2022-02-20,21.21
Slovenia,SVN,2022-02-27,1.9
Slovenia,SVN,2022-03-06,4.44
Slovenia,SVN,2022-03-13,13.94
Slovenia,SVN,2022-03-20,0.36
South Africa,ZAF,2020-01-05,1.38
South Africa,ZAF,2020-01-12,3.05
South Africa,ZAF,2020-01-19,0.89
South Africa,ZAF,2020-01-26,-4.43
South Africa,ZAF,2020-02-02,0.67
South Africa,ZAF,2020-02-09,6.65
South Africa,ZAF,2020-02-16,1.65
South Africa,ZAF,2020-02-23,2.54
South Africa,ZAF,2020-03-01,-5.33
South Africa,ZAF,2020-03-08,3.91
South Africa,ZAF,2020-03-15,1.63
South Africa,ZAF,2020-03-22,-0.22
South Africa,ZAF,2020-03-29,-5.05
South Africa,ZAF,2020-04-05,-10.44
South Africa,ZAF,2020-04-12,-8.3
South Africa,ZAF,2020-04-19,-9.44
South Africa,ZAF,2020-04-26,-13.7
South Africa,ZAF,2020-05-03,-17.73
South Africa,ZAF,2020-05-10,-13.2
South Africa,ZAF,2020-05-17,-12.62
South Africa,ZAF,2020-05-24,-9.67
South Africa,ZAF,2020-05-31,-10.48
South Africa,ZAF,2020-06-07,-9.53
South Africa,ZAF,2020-06-14,-5.39
South Africa,ZAF,2020-06-21,8.16
South Africa,ZAF,2020-06-28,12.57
South Africa,ZAF,2020-07-05,18.86
South Africa,ZAF,2020-07-12,36.13
South Africa,ZAF,2020-07-19,51.97
South Africa,ZAF,2020-07-26,54.86
South Africa,ZAF,2020-08-02,39.74
South Africa,ZAF,2020-08-09,28.34
South Africa,ZAF,2020-08-16,18.25
South Africa,ZAF,2020-08-23,17.2
South Africa,ZAF,2020-08-30,9.52
South Africa,ZAF,2020-09-06,5.13
South Africa,ZAF,2020-09-13,1.72
South Africa,ZAF,2020-09-20,-1.91
South Africa,ZAF,2020-09-27,1.59
South Africa,ZAF,2020-10-04,-5.46
South Africa,ZAF,2020-10-11,5.28
South Africa,ZAF,2020-10-18,9.26
South Africa,ZAF,2020-10-25,7.68
South Africa,ZAF,2020-11-01,2.37
South Africa,ZAF,2020-11-08,6.57
South Africa,ZAF,2020-11-15,13.54
South Africa,ZAF,2020-11-22,13.95
South Africa,ZAF,2020-11-29,5.07
South Africa,ZAF,2020-12-06,17.05
South Africa,ZAF,2020-12-13,31.57
South Africa,ZAF,2020-12-20,38.02
South Africa,ZAF,2020-12-27,69.82
South Africa,ZAF,2021-01-03,96.07
South Africa,ZAF,2021-01-10,128.01
South Africa,ZAF,2021-01-17,165.7
South Africa,ZAF,2021-01-24,137.69
South Africa,ZAF,2021-01-31,75.25
South Africa,ZAF,2021-02-07,47.89
South Africa,ZAF,2021-02-14,28.68
South Africa,ZAF,2021-02-21,25.32
South Africa,ZAF,2021-02-28,18.03
South Africa,ZAF,2021-03-07,15.09
South Africa,ZAF,2021-03-14,15.35
South Africa,ZAF,2021-03-21,9.97
South Africa,ZAF,2021-03-28,11.34
South Africa,ZAF,2021-04-04,11.52
South Africa,ZAF,2021-04-11,10.73
South Africa,ZAF,2021-04-18,13.09
South Africa,ZAF,2021-04-25,11.79
South Africa,ZAF,2021-05-02,11.89
South Africa,ZAF,2021-05-09,11.3
South Africa,ZAF,2021-05-16,13.82
South Africa,ZAF,2021-05-23,13.44
South Africa,ZAF,2021-05-30,19.67
South Africa,ZAF,2021-06-06,23.73
South Africa,ZAF,2021-06-13,23.45
South Africa,ZAF,2021-06-20,19.82
South Africa,ZAF,2021-06-27,37.17
South Africa,ZAF,2021-07-04,50.36
South Africa,ZAF,2021-07-11,60.72
South Africa,ZAF,2021-07-18,90.81
South Africa,ZAF,2021-07-25,85.51
South Africa,ZAF,2021-08-01,78.31
South Africa,ZAF,2021-08-08,55.89
South Africa,ZAF,2021-08-15,41.5
South Africa,ZAF,2021-08-22,46.5
South Africa,ZAF,2021-08-29,40.81
South Africa,ZAF,2021-09-05,39.33
South Africa,ZAF,2021-09-12,26.43
South Africa,ZAF,2021-09-19,18.06
South Africa,ZAF,2021-09-26,15.56
South Africa,ZAF,2021-10-03,10.46
South Africa,ZAF,2021-10-10,6
South Africa,ZAF,2021-10-17,10.37
South Africa,ZAF,2021-10-24,7.94
South Africa,ZAF,2021-10-31,3.51
South Africa,ZAF,2021-11-07,10.7
South Africa,ZAF,2021-11-14,11.55
South Africa,ZAF,2021-11-21,8.19
South Africa,ZAF,2021-11-28,7.68
South Africa,ZAF,2021-12-05,13.88
South Africa,ZAF,2021-12-12,11.31
South Africa,ZAF,2021-12-19,23
South Africa,ZAF,2021-12-26,28.4
South Africa,ZAF,2022-01-02,31.62
South Africa,ZAF,2022-01-09,20.45
South Africa,ZAF,2022-01-16,20.71
South Africa,ZAF,2022-01-23,12.77
South Africa,ZAF,2022-01-30,8.65
South Africa,ZAF,2022-02-06,8.98
South Africa,ZAF,2022-02-13,4.73
South Africa,ZAF,2022-02-20,4.91
South Africa,ZAF,2022-02-27,7.01
South Africa,ZAF,2022-03-06,5.65
South Africa,ZAF,2022-03-13,6.08
South Africa,ZAF,2022-03-20,4.3
South Africa,ZAF,2022-03-27,6.73
South Africa,ZAF,2022-04-03,4.99
South Africa,ZAF,2022-04-10,1.35
South Africa,ZAF,2022-04-17,9.3
South Africa,ZAF,2022-04-24,6
South Korea,KOR,2020-01-05,5.72
South Korea,KOR,2020-01-12,3.18
South Korea,KOR,2020-01-19,5.19
South Korea,KOR,2020-01-26,7.99
South Korea,KOR,2020-02-02,6.98
South Korea,KOR,2020-02-09,9.86
South Korea,KOR,2020-02-16,5.22
South Korea,KOR,2020-02-23,1.18
South Korea,KOR,2020-03-01,2.42
South Korea,KOR,2020-03-08,2.81
South Korea,KOR,2020-03-15,3.8
South Korea,KOR,2020-03-22,4.02
South Korea,KOR,2020-03-29,2.02
South Korea,KOR,2020-04-05,0.85
South Korea,KOR,2020-04-12,7.83
South Korea,KOR,2020-04-19,4.13
South Korea,KOR,2020-04-26,3.96
South Korea,KOR,2020-05-03,9.45
South Korea,KOR,2020-05-10,3.28
South Korea,KOR,2020-05-17,1.19
South Korea,KOR,2020-05-24,4.31
South Korea,KOR,2020-05-31,1.46
South Korea,KOR,2020-06-07,8.66
South Korea,KOR,2020-06-14,8.08
South Korea,KOR,2020-06-21,5.21
South Korea,KOR,2020-06-28,6.29
South Korea,KOR,2020-07-05,6.43
South Korea,KOR,2020-07-12,3.1
South Korea,KOR,2020-07-19,7.76
South Korea,KOR,2020-07-26,6.75
South Korea,KOR,2020-08-02,4.52
South Korea,KOR,2020-08-09,3.3
South Korea,KOR,2020-08-16,11.5
South Korea,KOR,2020-08-23,15.74
South Korea,KOR,2020-08-30,13.3
South Korea,KOR,2020-09-06,7.56
South Korea,KOR,2020-09-13,8.29
South Korea,KOR,2020-09-20,9.57
South Korea,KOR,2020-09-27,8.34
South Korea,KOR,2020-10-04,6.32
South Korea,KOR,2020-10-11,9.73
South Korea,KOR,2020-10-18,5.68
South Korea,KOR,2020-10-25,8.99
South Korea,KOR,2020-11-01,9.3
South Korea,KOR,2020-11-08,8.41
South Korea,KOR,2020-11-15,8.06
South Korea,KOR,2020-11-22,6.54
South Korea,KOR,2020-11-29,2.62
South Korea,KOR,2020-12-06,8.79
South Korea,KOR,2020-12-13,4.18
South Korea,KOR,2020-12-20,0.56
South Korea,KOR,2020-12-27,3.55
South Korea,KOR,2021-01-03,3.95
South Korea,KOR,2021-01-10,2.07
South Korea,KOR,2021-01-17,3.27
South Korea,KOR,2021-01-24,1.59
South Korea,KOR,2021-01-31,-2.9
South Korea,KOR,2021-02-07,0.99
South Korea,KOR,2021-02-14,-1.37
South Korea,KOR,2021-02-21,3.68
South Korea,KOR,2021-02-28,0.13
South Korea,KOR,2021-03-07,1.29
South Korea,KOR,2021-03-14,5.16
South Korea,KOR,2021-03-21,5.59
South Korea,KOR,2021-03-28,4.91
South Korea,KOR,2021-04-04,5.72
South Korea,KOR,2021-04-11,4.13
South Korea,KOR,2021-04-18,8.95
South Korea,KOR,2021-04-25,5.47
South Korea,KOR,2021-05-02,7.43
South Korea,KOR,2021-05-09,7.12
South Korea,KOR,2021-05-16,11.02
South Korea,KOR,2021-05-23,3.44
South Korea,KOR,2021-05-30,9.7
South Korea,KOR,2021-06-06,6.39
South Korea,KOR,2021-06-13,9.95
South Korea,KOR,2021-06-20,9.95
South Korea,KOR,2021-06-27,10.63
South Korea,KOR,2021-07-04,11.49
South Korea,KOR,2021-07-11,11.56
South Korea,KOR,2021-07-18,12.83
South Korea,KOR,2021-07-25,16.26
South Korea,KOR,2021-08-01,16.07
South Korea,KOR,2021-08-08,11.82
South Korea,KOR,2021-08-15,10.79
South Korea,KOR,2021-08-22,14.56
South Korea,KOR,2021-08-29,13
South Korea,KOR,2021-09-05,13.71
South Korea,KOR,2021-09-12,14.4
South Korea,KOR,2021-09-19,14.64
South Korea,KOR,2021-09-26,14.81
South Korea,KOR,2021-10-03,14.44
South Korea,KOR,2021-10-10,12.17
South Korea,KOR,2021-10-17,12.72
South Korea,KOR,2021-10-24,14.05
South Korea,KOR,2021-10-31,18.14
South Korea,KOR,2021-11-07,16.04
South Korea,KOR,2021-11-14,15.92
South Korea,KOR,2021-11-21,19.26
South Korea,KOR,2021-11-28,19.59
South Korea,KOR,2021-12-05,22.67
South Korea,KOR,2021-12-12,24.49
South Korea,KOR,2021-12-19,24.84
South Korea,KOR,2021-12-26,22.54
South Korea,KOR,2022-01-02,19.69
South Korea,KOR,2022-01-09,11.38
South Korea,KOR,2022-01-16,8.71
South Korea,KOR,2022-01-23,9.11
South Korea,KOR,2022-01-30,10.3
South Korea,KOR,2022-02-06,8.56
South Korea,KOR,2022-02-13,18.19
South Korea,KOR,2022-02-20,17.82
South Korea,KOR,2022-02-27,29.17
South Korea,KOR,2022-03-06,41.24
Spain,ESP,2020-01-05,-11.7
Spain,ESP,2020-01-12,-8.63
Spain,ESP,2020-01-19,-5.23
Spain,ESP,2020-01-26,-1.74
Spain,ESP,2020-02-02,-0.26
Spain,ESP,2020-02-09,-5.43
Spain,ESP,2020-02-16,-7.58
Spain,ESP,2020-02-23,-10.1
Spain,ESP,2020-03-01,-8.11
Spain,ESP,2020-03-08,-3.99
Spain,ESP,2020-03-15,11.36
Spain,ESP,2020-03-22,55.91
Spain,ESP,2020-03-29,139.66
Spain,ESP,2020-04-05,158.25
Spain,ESP,2020-04-12,116.87
Spain,ESP,2020-04-19,70.1
Spain,ESP,2020-04-26,36.03
Spain,ESP,2020-05-03,19.81
Spain,ESP,2020-05-10,11.92
Spain,ESP,2020-05-17,0.17
Spain,ESP,2020-05-24,2.82
Spain,ESP,2020-05-31,4.77
Spain,ESP,2020-06-07,-2.47
Spain,ESP,2020-06-14,-5.61
Spain,ESP,2020-06-21,-5.58
Spain,ESP,2020-06-28,1.9
Spain,ESP,2020-07-05,0.03
Spain,ESP,2020-07-12,2.23
Spain,ESP,2020-07-19,1.4
Spain,ESP,2020-07-26,6.28
Spain,ESP,2020-08-02,15.33
Spain,ESP,2020-08-09,13.56
Spain,ESP,2020-08-16,14.69
Spain,ESP,2020-08-23,12.21
Spain,ESP,2020-08-30,13.98
Spain,ESP,2020-09-06,13.38
Spain,ESP,2020-09-13,18.3
Spain,ESP,2020-09-20,17.31
Spain,ESP,2020-09-27,13.39
Spain,ESP,2020-10-04,15.45
Spain,ESP,2020-10-11,19.1
Spain,ESP,2020-10-18,18.18
Spain,ESP,2020-10-25,28.12
Spain,ESP,2020-11-01,27.47
Spain,ESP,2020-11-08,33.95
Spain,ESP,2020-11-15,26.97
Spain,ESP,2020-11-22,21.78
Spain,ESP,2020-11-29,17.17
Spain,ESP,2020-12-06,16.65
Spain,ESP,2020-12-13,12.01
Spain,ESP,2020-12-20,6.09
Spain,ESP,2020-12-27,-0.45
Spain,ESP,2021-01-03,3.47
Spain,ESP,2021-01-10,7.83
Spain,ESP,2021-01-17,17.3
Spain,ESP,2021-01-24,25.99
Spain,ESP,2021-01-31,27.19
Spain,ESP,2021-02-07,17.71
Spain,ESP,2021-02-14,8.5
Spain,ESP,2021-02-21,0.97
Spain,ESP,2021-02-28,-2
Spain,ESP,2021-03-07,-5.27
Spain,ESP,2021-03-14,-4.24
Spain,ESP,2021-03-21,-3.26
Spain,ESP,2021-03-28,1.43
Spain,ESP,2021-04-04,0.72
Spain,ESP,2021-04-11,1.54
Spain,ESP,2021-04-18,1.36
Spain,ESP,2021-04-25,5.37
Spain,ESP,2021-05-02,4.04
Spain,ESP,2021-05-09,9.33
Spain,ESP,2021-05-16,3.77
Spain,ESP,2021-05-23,1.94
Spain,ESP,2021-05-30,0.83
Spain,ESP,2021-06-06,3.1
Spain,ESP,2021-06-13,6.67
Spain,ESP,2021-06-20,9.16
Spain,ESP,2021-06-27,-0.5
Spain,ESP,2021-07-04,3.71
Spain,ESP,2021-07-11,0.37
Spain,ESP,2021-07-18,1.42
Spain,ESP,2021-07-25,14.61
Spain,ESP,2021-08-01,15.53
Spain,ESP,2021-08-08,18.24
Spain,ESP,2021-08-15,21.25
Spain,ESP,2021-08-22,24.97
Spain,ESP,2021-08-29,18.79
Spain,ESP,2021-09-05,15.04
Spain,ESP,2021-09-12,17.29
Spain,ESP,2021-09-19,13.15
Spain,ESP,2021-09-26,9.3
Spain,ESP,2021-10-03,7.75
Spain,ESP,2021-10-10,7.86
Spain,ESP,2021-10-17,7.47
Spain,ESP,2021-10-24,8.54
Spain,ESP,2021-10-31,12.47
Spain,ESP,2021-11-07,5.48
Spain,ESP,2021-11-14,15.24
Spain,ESP,2021-11-21,12.94
Spain,ESP,2021-11-28,12.98
Spain,ESP,2021-12-05,16.7
Spain,ESP,2021-12-12,11.86
Spain,ESP,2021-12-19,13.32
Spain,ESP,2021-12-26,13.77
Spain,ESP,2022-01-02,11.5
Spain,ESP,2022-01-09,2.13
Spain,ESP,2022-01-16,5.41
Spain,ESP,2022-01-23,5.08
Spain,ESP,2022-01-30,12.33
Spain,ESP,2022-02-06,10.35
Spain,ESP,2022-02-13,4.53
Spain,ESP,2022-02-20,-1.86
Spain,ESP,2022-02-27,-3.24
Spain,ESP,2022-03-06,-4.24
Spain,ESP,2022-03-13,-2.64
Spain,ESP,2022-03-20,0.74
Spain,ESP,2022-03-27,4.1
Spain,ESP,2022-04-03,2.63
Suriname,SUR,2020-01-31,-6.59
Suriname,SUR,2020-02-29,23.49
Suriname,SUR,2020-03-31,-8.38
Suriname,SUR,2020-04-30,-2.28
Suriname,SUR,2020-05-31,-9.8
Suriname,SUR,2020-06-30,15.96
Suriname,SUR,2020-07-31,7.81
Suriname,SUR,2020-08-31,22.45
Suriname,SUR,2020-09-30,12.14
Suriname,SUR,2020-10-31,11.86
Suriname,SUR,2020-11-30,5.12
Suriname,SUR,2020-12-31,22.12
Sweden,SWE,2020-01-05,-6.9
Sweden,SWE,2020-01-12,-2.31
Sweden,SWE,2020-01-19,-5.08
Sweden,SWE,2020-01-26,-9.07
Sweden,SWE,2020-02-02,-1.29
Sweden,SWE,2020-02-09,-7.94
Sweden,SWE,2020-02-16,-4.8
Sweden,SWE,2020-02-23,-10.11
Sweden,SWE,2020-03-01,-9.47
Sweden,SWE,2020-03-08,-4.24
Sweden,SWE,2020-03-15,-8.44
Sweden,SWE,2020-03-22,3.97
Sweden,SWE,2020-03-29,12.14
Sweden,SWE,2020-04-05,31.99
Sweden,SWE,2020-04-12,46.62
Sweden,SWE,2020-04-19,43.02
Sweden,SWE,2020-04-26,33.67
Sweden,SWE,2020-05-03,35.88
Sweden,SWE,2020-05-10,33.68
Sweden,SWE,2020-05-17,27.09
Sweden,SWE,2020-05-24,23.41
Sweden,SWE,2020-05-31,6.92
Sweden,SWE,2020-06-07,14.3
Sweden,SWE,2020-06-14,13.26
Sweden,SWE,2020-06-21,9.2
Sweden,SWE,2020-06-28,7.91
Sweden,SWE,2020-07-05,0.01
Sweden,SWE,2020-07-12,1.27
Sweden,SWE,2020-07-19,-2.7
Sweden,SWE,2020-07-26,-0.35
Sweden,SWE,2020-08-02,-1.39
Sweden,SWE,2020-08-09,2.96
Sweden,SWE,2020-08-16,-0.35
Sweden,SWE,2020-08-23,2.8
Sweden,SWE,2020-08-30,-5.89
Sweden,SWE,2020-09-06,-2.78
Sweden,SWE,2020-09-13,-0.84
Sweden,SWE,2020-09-20,-2.84
Sweden,SWE,2020-09-27,-1.23
Sweden,SWE,2020-10-04,-4.72
Sweden,SWE,2020-10-11,-5.38
Sweden,SWE,2020-10-18,0.11
Sweden,SWE,2020-10-25,-4.88
Sweden,SWE,2020-11-01,0.49
Sweden,SWE,2020-11-08,0.97
Sweden,SWE,2020-11-15,10.65
Sweden,SWE,2020-11-22,19.32
Sweden,SWE,2020-11-29,12.76
Sweden,SWE,2020-12-06,20.43
Sweden,SWE,2020-12-13,20.99
Sweden,SWE,2020-12-20,27.71
Sweden,SWE,2020-12-27,26.56
Sweden,SWE,2021-01-03,29.83
Sweden,SWE,2021-01-10,17.7
Sweden,SWE,2021-01-17,18.16
Sweden,SWE,2021-01-24,16.16
Sweden,SWE,2021-01-31,8.55
Sweden,SWE,2021-02-07,-0.81
Sweden,SWE,2021-02-14,-0.58
Sweden,SWE,2021-02-21,-3.73
Sweden,SWE,2021-02-28,-8.25
Sweden,SWE,2021-03-07,-15.09
Sweden,SWE,2021-03-14,-4.94
Sweden,SWE,2021-03-21,-10.48
Sweden,SWE,2021-03-28,-3.73
Sweden,SWE,2021-04-04,-7.59
Sweden,SWE,2021-04-11,-4.88
Sweden,SWE,2021-04-18,-4.42
Sweden,SWE,2021-04-25,-3.45
Sweden,SWE,2021-05-02,-3.89
Sweden,SWE,2021-05-09,2.49
Sweden,SWE,2021-05-16,2.16
Sweden,SWE,2021-05-23,-0.6
Sweden,SWE,2021-05-30,-2.26
Sweden,SWE,2021-06-06,-2.36
Sweden,SWE,2021-06-13,-1.07
Sweden,SWE,2021-06-20,-2.93
Sweden,SWE,2021-06-27,-2.18
Sweden,SWE,2021-07-04,-3.86
Sweden,SWE,2021-07-11,-2.14
Sweden,SWE,2021-07-18,0.13
Sweden,SWE,2021-07-25,-2.91
Sweden,SWE,2021-08-01,2.35
Sweden,SWE,2021-08-08,-5.98
Sweden,SWE,2021-08-15,4
Sweden,SWE,2021-08-22,1.33
Sweden,SWE,2021-08-29,1.69
Sweden,SWE,2021-09-05,-0.26
Sweden,SWE,2021-09-12,3.26
Sweden,SWE,2021-09-19,7.52
Sweden,SWE,2021-09-26,4.5
Sweden,SWE,2021-10-03,5.71
Sweden,SWE,2021-10-10,-0.99
Sweden,SWE,2021-10-17,0.7
Sweden,SWE,2021-10-24,4.59
Sweden,SWE,2021-10-31,1.65
Sweden,SWE,2021-11-07,5.57
Sweden,SWE,2021-11-14,4.04
Sweden,SWE,2021-11-21,3.01
Sweden,SWE,2021-11-28,1.74
Sweden,SWE,2021-12-05,2.52
Sweden,SWE,2021-12-12,6.13
Sweden,SWE,2021-12-19,6.82
Sweden,SWE,2021-12-26,5.72
Sweden,SWE,2022-01-02,8.96
Sweden,SWE,2022-01-09,4.3
Sweden,SWE,2022-01-16,3.76
Sweden,SWE,2022-01-23,1.31
Sweden,SWE,2022-01-30,6.67
Sweden,SWE,2022-02-06,13.45
Sweden,SWE,2022-02-13,3.85
Sweden,SWE,2022-02-20,5.8
Sweden,SWE,2022-02-27,-2.12
Sweden,SWE,2022-03-06,-3.31
Sweden,SWE,2022-03-13,-7.81
Sweden,SWE,2022-03-20,-7.75
Sweden,SWE,2022-03-27,-4.66
Sweden,SWE,2022-04-03,-6.57
Sweden,SWE,2022-04-10,-4.05
Switzerland,CHE,2020-01-05,-10.53
Switzerland,CHE,2020-01-12,-7.68
Switzerland,CHE,2020-01-19,-4.77
Switzerland,CHE,2020-01-26,-2.79
Switzerland,CHE,2020-02-02,-2.79
Switzerland,CHE,2020-02-09,-7.06
Switzerland,CHE,2020-02-16,-8.14
Switzerland,CHE,2020-02-23,-9.22
Switzerland,CHE,2020-03-01,-11.33
Switzerland,CHE,2020-03-08,-6.23
Switzerland,CHE,2020-03-15,0.55
Switzerland,CHE,2020-03-22,14.2
Switzerland,CHE,2020-03-29,27.05
Switzerland,CHE,2020-04-05,44.56
Switzerland,CHE,2020-04-12,33.34
Switzerland,CHE,2020-04-19,28.32
Switzerland,CHE,2020-04-26,14.88
Switzerland,CHE,2020-05-03,1.81
Switzerland,CHE,2020-05-10,-1
Switzerland,CHE,2020-05-17,-1.79
Switzerland,CHE,2020-05-24,-1.42
Switzerland,CHE,2020-05-31,-4.65
Switzerland,CHE,2020-06-07,0.74
Switzerland,CHE,2020-06-14,1.19
Switzerland,CHE,2020-06-21,-2.13
Switzerland,CHE,2020-06-28,-0.99
Switzerland,CHE,2020-07-05,-0.92
Switzerland,CHE,2020-07-12,-0.71
Switzerland,CHE,2020-07-19,-8.84
Switzerland,CHE,2020-07-26,-2.99
Switzerland,CHE,2020-08-02,9.29
Switzerland,CHE,2020-08-09,0.62
Switzerland,CHE,2020-08-16,5.71
Switzerland,CHE,2020-08-23,3.53
Switzerland,CHE,2020-08-30,0.67
Switzerland,CHE,2020-09-06,-0.05
Switzerland,CHE,2020-09-13,5.57
Switzerland,CHE,2020-09-20,2.76
Switzerland,CHE,2020-09-27,3
Switzerland,CHE,2020-10-04,-0.96
Switzerland,CHE,2020-10-11,7.27
Switzerland,CHE,2020-10-18,3.68
Switzerland,CHE,2020-10-25,20.58
Switzerland,CHE,2020-11-01,35.56
Switzerland,CHE,2020-11-08,64.28
Switzerland,CHE,2020-11-15,67.47
Switzerland,CHE,2020-11-22,69.07
Switzerland,CHE,2020-11-29,58.95
Switzerland,CHE,2020-12-06,65.13
Switzerland,CHE,2020-12-13,67.27
Switzerland,CHE,2020-12-20,60.03
Switzerland,CHE,2020-12-27,52.9
Switzerland,CHE,2021-01-03,43.24
Switzerland,CHE,2021-01-10,29.85
Switzerland,CHE,2021-01-17,21.05
Switzerland,CHE,2021-01-24,18.27
Switzerland,CHE,2021-01-31,10.52
Switzerland,CHE,2021-02-07,-1.91
Switzerland,CHE,2021-02-14,-6.13
Switzerland,CHE,2021-02-21,-13.78
Switzerland,CHE,2021-02-28,-13
Switzerland,CHE,2021-03-07,-15.8
Switzerland,CHE,2021-03-14,-11.07
Switzerland,CHE,2021-03-21,-11.48
Switzerland,CHE,2021-03-28,-5.14
Switzerland,CHE,2021-04-04,-3.04
Switzerland,CHE,2021-04-11,-3.14
Switzerland,CHE,2021-04-18,1.44
Switzerland,CHE,2021-04-25,1.86
Switzerland,CHE,2021-05-02,6.46
Switzerland,CHE,2021-05-09,-0.72
Switzerland,CHE,2021-05-16,5.27
Switzerland,CHE,2021-05-23,1.45
Switzerland,CHE,2021-05-30,0.15
Switzerland,CHE,2021-06-06,5.3
Switzerland,CHE,2021-06-13,-4.42
Switzerland,CHE,2021-06-20,5.5
Switzerland,CHE,2021-06-27,1.45
Switzerland,CHE,2021-07-04,-0.15
Switzerland,CHE,2021-07-11,-1.68
Switzerland,CHE,2021-07-18,0.14
Switzerland,CHE,2021-07-25,-0.16
Switzerland,CHE,2021-08-01,-2.15
Switzerland,CHE,2021-08-08,-0.1
Switzerland,CHE,2021-08-15,13.15
Switzerland,CHE,2021-08-22,7.85
Switzerland,CHE,2021-08-29,5.4
Switzerland,CHE,2021-09-05,14.74
Switzerland,CHE,2021-09-12,14.68
Switzerland,CHE,2021-09-19,12.95
Switzerland,CHE,2021-09-26,8.22
Switzerland,CHE,2021-10-03,8.34
Switzerland,CHE,2021-10-10,-0.48
Switzerland,CHE,2021-10-17,5.58
Switzerland,CHE,2021-10-24,7.55
Switzerland,CHE,2021-10-31,11.12
Switzerland,CHE,2021-11-07,5.55
Switzerland,CHE,2021-11-14,13.6
Switzerland,CHE,2021-11-21,18.14
Switzerland,CHE,2021-11-28,24.71
Switzerland,CHE,2021-12-05,28.71
Switzerland,CHE,2021-12-12,35.87
Switzerland,CHE,2021-12-19,29.29
Switzerland,CHE,2021-12-26,16.27
Switzerland,CHE,2022-01-02,18.08
Switzerland,CHE,2022-01-09,4.79
Switzerland,CHE,2022-01-16,1.78
Switzerland,CHE,2022-01-23,-0.6
Switzerland,CHE,2022-01-30,-0.18
Switzerland,CHE,2022-02-06,-1.02
Switzerland,CHE,2022-02-13,-4.66
Switzerland,CHE,2022-02-20,2.35
Switzerland,CHE,2022-02-27,-5.97
Switzerland,CHE,2022-03-06,-5.74
Switzerland,CHE,2022-03-13,-0.08
Switzerland,CHE,2022-03-20,8.25
Switzerland,CHE,2022-03-27,11.14
Switzerland,CHE,2022-04-03,14.5
Switzerland,CHE,2022-04-10,2.63
Switzerland,CHE,2022-04-17,-6.82
Taiwan,TWN,2020-01-31,-1.94
Taiwan,TWN,2020-02-29,15.34
Taiwan,TWN,2020-03-31,-5.14
Taiwan,TWN,2020-04-30,2.12
Taiwan,TWN,2020-05-31,-5.11
Taiwan,TWN,2020-06-30,2.22
Taiwan,TWN,2020-07-31,0.64
Taiwan,TWN,2020-08-31,-5.67
Taiwan,TWN,2020-09-30,5.85
Taiwan,TWN,2020-10-31,-5.24
Taiwan,TWN,2020-11-30,4.4
Taiwan,TWN,2020-12-31,7.42
Taiwan,TWN,2021-01-31,9.14
Taiwan,TWN,2021-02-28,5.7
Taiwan,TWN,2021-03-31,-3.05
Taiwan,TWN,2021-04-30,1.08
Taiwan,TWN,2021-05-31,8.01
Taiwan,TWN,2021-06-30,22.43
Taiwan,TWN,2021-07-31,7.5
Taiwan,TWN,2021-08-31,6.03
Taiwan,TWN,2021-09-30,5.99
Taiwan,TWN,2021-10-31,0.87
Taiwan,TWN,2021-11-30,14.88
Taiwan,TWN,2021-12-31,11.17
Taiwan,TWN,2022-01-31,6.62
Taiwan,TWN,2022-02-28,5.92
Taiwan,TWN,2022-03-31,7.58
Tajikistan,TJK,2020-01-31,5.46
Tajikistan,TJK,2020-02-29,8.05
Tajikistan,TJK,2020-03-31,0.18
Tajikistan,TJK,2020-04-30,7.76
Tajikistan,TJK,2020-05-31,90.42
Tajikistan,TJK,2020-06-30,23.77
Tajikistan,TJK,2020-07-31,11.63
Tajikistan,TJK,2020-08-31,31.89
Tajikistan,TJK,2020-09-30,48.66
Tajikistan,TJK,2020-10-31,82.72
Tajikistan,TJK,2020-11-30,48.34
Tajikistan,TJK,2020-12-31,-0.74
Thailand,THA,2020-01-31,9
Thailand,THA,2020-02-29,3.94
Thailand,THA,2020-03-31,10.65
Thailand,THA,2020-04-30,-4.11
Thailand,THA,2020-05-31,-1.93
Thailand,THA,2020-06-30,6.65
Thailand,THA,2020-07-31,1.4
